id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_id
10595,"96m2, 3BR, 2BA, Metro, WI-FI etc...",ΑΜΠΕΛΟΚΗΠΟΙ,37.98863,23.76527,Entire rental unit,Entire home/apt,8,3.0,5.0,70.0,1,1125,4.77,4.81,4.75,4.84,4.84,4.5,4.66,True,37177
10990,Athens Quality Apartments - Deluxe Apartment,ΑΜΠΕΛΟΚΗΠΟΙ,37.98903,23.76448,Entire rental unit,Entire home/apt,4,1.0,1.0,50.0,1,1125,4.83,4.91,4.85,4.91,4.91,4.81,4.79,True,37177
10993,Athens Quality Apartments - Studio,ΑΜΠΕΛΟΚΗΠΟΙ,37.98888,23.76473,Entire rental unit,Entire home/apt,2,,1.0,38.0,1,1125,4.83,4.92,4.92,4.97,4.97,4.83,4.8,True,37177
10995,"AQA-No2 1-bedroom, smart tv, fiber connection,",ΑΜΠΕΛΟΚΗΠΟΙ,37.98903,23.76448,Entire rental unit,Entire home/apt,4,1.0,2.0,48.0,1,1125,4.81,4.96,4.92,4.92,4.88,4.8,4.8,True,37177
27262,"54m2, 1-br, cable tv, wi-fi, metro",ΑΜΠΕΛΟΚΗΠΟΙ,37.98924,23.765,Entire rental unit,Entire home/apt,4,1.0,1.0,52.0,1,1125,4.76,4.81,4.94,4.94,5.0,4.69,4.63,True,37177
28186,❤️Deluxe central loft near Acropolis❤️,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97545,23.72892,Entire loft,Entire home/apt,4,1.0,2.0,54.0,2,1125,4.82,4.86,4.9,4.82,4.9,4.94,4.78,False,121318
31155,sleep on sailing boat,ΚΕΡΑΜΕΙΚΟΣ,37.97962,23.71589,Private room in rental unit,Private room,1,1.0,1.0,39.0,1,730,,,,,,,,False,133845
33945,Spacious Cosy aprtm very close to Metro!,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00673,23.72775,Entire rental unit,Entire home/apt,5,2.0,2.0,30.0,5,365,4.7,4.71,4.69,4.86,4.89,4.59,4.8,False,146553
49489,3bdr apt in the heart of Athens,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9767,23.73064,Entire rental unit,Entire home/apt,7,3.0,5.0,120.0,2,365,4.66,4.75,4.69,4.83,4.86,4.86,4.67,True,225612
54637,Penthouse Parthenon view in Athens,ΠΑΓΚΡΑΤΙ,37.96919,23.74354,Entire rental unit,Entire home/apt,2,1.0,1.0,70.0,10,730,5.0,5.0,5.0,5.0,5.0,5.0,4.0,False,256676
59663,ATHENS spacious apt Ideal location,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99018,23.72185,Entire rental unit,Entire home/apt,6,4.0,4.0,55.0,2,60,4.75,4.83,4.8,4.84,4.91,4.35,4.78,True,286911
60394,Cosy 1 bedroom apt! Great central Athens location!,ΣΤΑΔΙΟ,37.96738,23.74038,Entire rental unit,Entire home/apt,3,1.0,1.0,28.0,6,300,4.9,4.9,4.9,4.8,4.9,4.9,4.8,False,290864
83097,House In Centre,ΣΤΑΔΙΟ,37.96519,23.74549,Entire residential home,Entire home/apt,4,1.0,3.0,45.0,4,730,4.42,4.68,4.42,4.89,4.79,4.42,4.68,False,452494
85539,The Heart Of Athens,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99128,23.72965,Entire rental unit,Entire home/apt,4,1.0,4.0,75.0,4,730,,,,,,,,False,468541
119682,Acropolis apartment  GREAT LOCATION,ΑΚΡΟΠΟΛΗ,37.97267,23.72672,Entire rental unit,Entire home/apt,3,1.0,1.0,65.0,2,32,4.71,4.61,4.64,4.86,4.92,5.0,4.75,False,603724
131133,"Amazing view  2-4/p, Athens center",ΝΕΑ ΚΥΨΕΛΗ,38.00172,23.74866,Entire rental unit,Entire home/apt,5,1.0,5.0,72.0,2,365,4.61,4.68,4.9,4.9,4.97,4.52,4.61,False,640163
133835,Studio in upscale/central location,ΚΟΛΩΝΑΚΙ,37.97794,23.74371,Entire rental unit,Entire home/apt,2,1.0,1.0,45.0,3,150,4.57,4.63,4.25,4.5,4.25,4.88,4.5,False,656936
133906,Amazing view -2 bedr. sleep 4-7/p,ΝΕΑ ΚΥΨΕΛΗ,38.00172,23.74866,Entire rental unit,Entire home/apt,7,2.0,7.0,77.0,2,365,4.8,4.72,4.83,4.85,4.85,4.28,4.63,False,640163
138386,"Apartment Dora , Service with style",ΠΑΓΚΡΑΤΙ,37.96783,23.7497,Entire rental unit,Entire home/apt,4,2.0,2.0,58.0,3,300,4.95,4.93,4.93,4.95,4.95,4.73,4.86,False,675611
154243,LUSCIOUS ROOF GARDEN IN THE CENTER!,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98574,23.73323,Entire rental unit,Entire home/apt,4,1.0,1.0,55.0,3,365,4.69,4.78,4.68,4.82,4.89,4.5,4.63,False,741851
155654,"Acropolis Cosy Apartment, Koukaki",ΑΚΡΟΠΟΛΗ,37.96828,23.72906,Entire rental unit,Entire home/apt,3,1.0,1.0,60.0,2,365,4.87,4.97,4.83,4.97,4.93,5.0,4.73,True,712602
157869,Kallimarmaro 2B/R Apartment,ΣΤΑΔΙΟ,37.966,23.74443,Entire rental unit,Entire home/apt,4,2.0,2.0,61.0,1,730,4.67,4.69,4.72,4.9,4.92,4.68,4.71,True,650923
167416,"Apartment in Central Athens, Greece",ΠΑΤΗΣΙΑ,38.00876,23.73967,Entire rental unit,Entire home/apt,4,2.0,4.0,74.0,14,730,,,,,,,,False,797823
179705,Great Central location - Athens,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97436,23.73366,Entire rental unit,Entire home/apt,4,2.0,2.0,35.0,2,30,4.13,4.22,4.04,4.62,4.57,4.97,4.36,False,860485
185936,New apartmenrt in Athens!,ΓΚΑΖΙ,37.97858,23.70967,Private room in rental unit,Private room,2,1.0,1.0,30.0,7,730,,,,,,,,False,885156
196935,Large living space near Syntagma,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97401,23.73174,Entire rental unit,Entire home/apt,2,1.0,1.0,36.0,2,30,4.21,4.38,4.33,4.3,4.5,4.85,4.4,False,860485
251361,A relaxing house overlooking Athens,ΑΝΩ ΠΑΤΗΣΙΑ,38.01873,23.74465,Entire rental unit,Entire home/apt,4,1.0,1.0,133.0,5,365,5.0,5.0,5.0,5.0,5.0,5.0,4.0,False,592616
270611,An Oasis in the Heart of Athens,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98586,23.72432,Entire rental unit,Entire home/apt,8,2.0,8.0,40.0,3,1125,4.68,4.88,4.71,4.93,4.78,4.33,4.6,False,1416651
270954,"Apt next to Plaka, roof top with views!",ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire rental unit,Entire home/apt,4,1.0,1.0,82.0,2,1125,4.73,4.63,4.88,5.0,4.92,4.58,4.63,False,1418201
270973,Boutique apt. Balconies. Roof top.,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire rental unit,Entire home/apt,4,1.0,1.0,82.0,2,1125,5.0,5.0,4.92,5.0,4.92,4.77,4.75,False,1418201
281158,"Center 1, Metro 30m, Satelite TV",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99253,23.73115,Entire rental unit,Entire home/apt,8,3.0,8.0,45.0,2,730,4.61,4.49,4.68,4.68,4.75,4.23,4.43,True,640163
306234,Athens AVATON - Parthenon Suite,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97851,23.72479,Entire rental unit,Entire home/apt,2,1.0,1.0,240.0,2,1125,4.98,4.96,4.97,4.99,4.99,4.9,4.88,True,1574876
308157,#AH32 GREY STUDIO,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98729,23.74311,Entire rental unit,Entire home/apt,2,1.0,1.0,58.0,4,720,4.5,4.5,4.5,5.0,5.0,4.5,4.5,True,1585338
360940,Vintage Design Flat downtown!,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0061,23.73453,Entire rental unit,Entire home/apt,4,2.0,3.0,58.0,2,1125,4.71,4.71,4.71,4.81,4.86,3.9,4.67,False,1824707
361393,Hermes Historical Center apt.,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97774,23.73,Entire rental unit,Entire home/apt,8,2.0,4.0,49.0,2,1125,4.66,4.72,4.77,4.84,4.84,4.72,4.67,True,1826598
401423,Apartment with Leafy Backyard Steps from the Acropolis,ΑΚΡΟΠΟΛΗ,37.96826,23.72777,Entire rental unit,Entire home/apt,3,1.0,1.0,65.0,2,365,4.92,4.93,4.91,4.96,4.99,4.97,4.89,True,745805
408907,Downtown 70m² top floor apartment,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98395,23.72165,Entire rental unit,Entire home/apt,3,1.0,1.0,50.0,1,6,4.87,4.94,4.91,4.97,4.96,4.22,4.85,False,2035514
411452,Everyone who stays leaves happy!,ΑΜΠΕΛΟΚΗΠΟΙ,37.99338,23.77155,Entire rental unit,Entire home/apt,5,1.0,2.0,32.0,7,1125,4.3,4.49,4.31,4.52,4.47,4.41,4.43,False,944962
441091,Archaeological Museum apartment with balcony,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99383,23.7274,Entire rental unit,Entire home/apt,3,1.0,1.0,60.0,7,90,4.94,4.86,4.77,4.91,4.95,4.55,4.59,True,2185512
448768,"House of Colours, Athens City Centre",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9916,23.72902,Entire rental unit,Entire home/apt,5,2.0,2.0,55.0,7,120,4.85,4.94,4.93,4.87,4.93,4.36,4.73,True,2228424
452159,Amazing view - 3 bedr. sleep 6-8/p,ΝΕΑ ΚΥΨΕΛΗ,38.00175,23.7486,Entire rental unit,Entire home/apt,8,3.0,4.0,1807.0,2,365,4.78,4.85,4.91,4.96,4.98,4.4,4.75,True,640163
469140,Our first love #01 | Thiseio Residencies,ΘΗΣΕΙΟ,37.97665,23.7185,Entire rental unit,Entire home/apt,4,1.0,2.0,89.0,2,1125,4.75,4.7,4.89,4.95,4.93,4.86,4.76,True,2289590
470219,Our Playground #02 | Thiseio Residencies,ΘΗΣΕΙΟ,37.97525,23.71957,Entire rental unit,Entire home/apt,4,1.0,2.0,64.0,1000,1125,4.87,4.71,4.93,4.86,4.86,5.0,4.64,True,2289590
474719,Artemis Historical Center cosy apt.,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97952,23.72999,Entire rental unit,Entire home/apt,4,1.0,2.0,50.0,1,1125,4.76,4.87,4.91,4.86,4.91,4.74,4.78,True,1826598
478626,Studio for 3 in the heart of Athens,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97843,23.72564,Entire bed and breakfast,Entire home/apt,3,1.0,1.0,120.0,1,30,0.0,,,,,,,False,2370772
484852,Cool apartment for urban lovers,ΠΕΔΙΟ ΑΡΕΩΣ,37.99534,23.74058,Entire rental unit,Entire home/apt,4,1.0,2.0,23.0,5,120,4.88,4.83,4.7,4.85,4.83,4.63,4.87,False,408081
484925,IN THE SHADOW OF ACROPOLIS-2 B/R,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97291,23.72739,Entire residential home,Entire home/apt,5,2.0,3.0,125.0,1,1125,4.9,4.95,4.95,4.93,4.84,4.96,4.85,True,2371962
495212,MODERN APARTMENT NEAR ACROPOLIS,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96716,23.72676,Entire rental unit,Entire home/apt,3,1.0,2.0,75.0,7,90,5.0,5.0,5.0,5.0,5.0,4.92,4.92,False,2446066
496416,"Walk to Plaka, terrace,garden, WiFi",ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire rental unit,Entire home/apt,4,1.0,1.0,76.0,2,1125,4.63,4.63,4.88,4.88,4.63,4.63,4.38,False,1418201
496503,"2 interconnected apts, walk to all sites!",ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire rental unit,Entire home/apt,8,2.0,2.0,159.0,2,1125,4.88,4.88,5.0,5.0,4.75,4.63,4.63,False,1418201
496561,In the shadow of Acropolis,ΑΚΡΟΠΟΛΗ,37.97277,23.72745,Entire rental unit,Entire home/apt,3,1.0,1.0,80.0,1,1125,5.0,4.94,4.88,4.94,4.94,5.0,4.82,False,2371962
497502,Design studio & lemon tree garden!!,ΣΤΑΔΙΟ,37.96887,23.74274,Entire rental unit,Entire home/apt,4,,4.0,127.0,1,1125,4.88,4.78,4.78,4.89,4.89,5.0,4.67,True,2456294
498604,"Acropolis, Koukaki apartment",ΑΚΡΟΠΟΛΗ,37.96341,23.71816,Entire rental unit,Entire home/apt,4,2.0,2.0,40.0,3,30,4.56,4.78,4.55,4.68,4.77,4.76,4.63,False,2461282
502779,"Bauhaus building, 5 apts, 3 levels. Next to Plaka.",ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire rental unit,Entire home/apt,16,5.0,6.0,417.0,2,1125,4.81,4.86,4.86,4.95,4.89,4.65,4.67,False,1418201
502842,"1 bedrm apt, terrace, walk to Plaka",ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire rental unit,Entire home/apt,4,1.0,1.0,76.0,2,1125,5.0,5.0,5.0,4.86,5.0,4.86,5.0,False,1418201
502879,"Garden apt, next to Plaka. Roof top terrace!",ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357,Entire rental unit,Entire home/apt,4,1.0,2.0,76.0,2,1125,4.85,4.63,4.84,5.0,5.0,4.94,4.56,False,1418201
505720,"Central,spacious,pine forest view!!",ΣΤΑΔΙΟ,37.9688,23.74276,Entire rental unit,Entire home/apt,5,2.0,4.0,121.0,1,1125,4.82,5.0,4.89,5.0,4.94,4.89,4.78,True,2456294
505769,Athens Green Apartment with garden!,ΣΤΑΔΙΟ,37.9688,23.74276,Entire rental unit,Entire home/apt,4,1.0,3.0,58.0,1,1125,4.8,5.0,5.0,5.0,5.0,4.6,4.8,True,2456294
536123,Acropolis charming apt with balcony,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96648,23.7276,Entire rental unit,Entire home/apt,2,1.0,1.0,62.0,3,1125,4.66,4.71,4.89,4.89,4.89,4.8,4.6,True,1418201
536197,"Plaka, modern one bed apt, Cathedral Sq.",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97506,23.73068,Entire rental unit,Entire home/apt,3,1.0,1.0,88.0,2,1125,4.83,4.9,4.9,4.87,4.87,5.0,4.74,False,1418201
540986,Cosy central studio with garden!!,ΣΤΑΔΙΟ,37.9688,23.74275,Entire rental unit,Entire home/apt,2,,1.0,131.0,1,1125,4.87,4.93,4.93,4.95,4.96,4.7,4.84,True,2456294
541001,Design apartment balcony + garden!!,ΣΤΑΔΙΟ,37.9688,23.74275,Entire rental unit,Entire home/apt,4,1.0,2.0,121.0,1,1125,4.5,4.75,4.75,4.75,5.0,4.5,4.75,True,2456294
545520,Garden Delight in the city center!!,ΣΤΑΔΙΟ,37.96887,23.74274,Entire rental unit,Entire home/apt,2,,2.0,83.0,1,365,4.82,4.7,4.91,4.89,4.88,4.73,4.82,True,2456294
545616,Design apartment near Syntagma!!,ΣΤΑΔΙΟ,37.9688,23.74275,Entire rental unit,Entire home/apt,4,,2.0,170.0,1,1125,,,,,,,,True,2456294
565235,10min walk from ACROPOLIS !!!,ΠΕΤΡΑΛΩΝΑ,37.97,23.71237,Entire rental unit,Entire home/apt,5,2.0,4.0,60.0,3,90,4.93,4.86,5.0,5.0,4.79,4.93,4.93,False,2779638
571492,"Acropolis View Alpha+ Penthouse Walk, Views, WiFI",ΓΟΥΒΑ,37.96132,23.73912,Entire condominium (condo),Entire home/apt,13,4.0,11.0,294.0,3,60,4.79,4.71,5.0,4.79,4.93,4.71,4.64,True,2810938
571876,"Vintage Apartment Athens, Plaka (Historic Center)",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97538,23.73264,Entire rental unit,Entire home/apt,3,1.0,2.0,40.0,2,1125,4.79,4.85,4.82,4.96,4.97,4.96,4.82,True,2814842
572435,Acropolis Beta by RealGreece,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96302,23.73973,Entire condominium (condo),Entire home/apt,8,3.0,5.0,189.0,3,30,4.67,4.67,5.0,5.0,4.78,4.63,4.75,True,2810938
590287,Amazing view at quiet/safe neighborhood near metro,ΠΡΟΜΠΟΝΑ,38.02512,23.73536,Entire rental unit,Entire home/apt,4,1.0,1.0,28.0,2,60,4.66,4.76,4.67,4.79,4.85,4.58,4.71,False,2602995
593916,OLD CITY - ACROPOLIS BEST VIEW,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97481,23.72818,Entire rental unit,Entire home/apt,2,1.0,1.0,70.0,2,365,4.94,4.96,4.89,4.84,4.84,4.96,4.81,True,708364
596137,45min to Airport/20min to Center A,ΓΟΥΔΙ,37.98642,23.76555,Entire rental unit,Entire home/apt,4,1.0,1.0,35.0,3,1095,4.2,3.95,4.22,4.67,4.56,4.0,4.29,False,2946672
631150,Great design Acropolis apartment,ΑΚΡΟΠΟΛΗ,37.96825,23.72839,Entire condominium (condo),Entire home/apt,4,1.0,3.0,75.0,2,1125,4.92,4.97,4.88,4.91,4.97,4.98,4.88,True,3137668
641721,Beach Summer House,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97807,23.73326,Entire villa,Entire home/apt,6,2.0,5.0,600.0,7,1125,,,,,,,,False,3206172
644785,Modern apartment in city centre - great location,ΓΚΑΖΙ,37.97607,23.7097,Entire rental unit,Entire home/apt,5,3.0,3.0,37.0,2,30,5.0,4.98,4.99,4.97,4.99,4.9,4.98,False,2425678
653639,"2 interconnected apts, roof top, views!",ΚΕΡΑΜΕΙΚΟΣ,37.98013,23.72354,Entire rental unit,Entire home/apt,8,2.0,2.0,159.0,2,1125,4.82,4.76,4.88,4.92,4.89,4.63,4.74,False,1418201
681173,Acropolis view - Ideal for longer stays,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98731,23.73782,Entire condominium (condo),Entire home/apt,2,1.0,1.0,50.0,5,1125,4.89,4.92,4.86,4.92,4.92,4.89,4.84,False,3468523
688483,Perfect Guest Room near Acropolis!,ΣΤΑΔΙΟ,37.96635,23.73546,Private room in rental unit,Private room,2,1.0,1.0,25.0,2,10,4.79,4.92,4.95,4.92,4.94,4.93,4.94,False,3514860
691025,Value for money in Heart of Athens!,ΣΤΑΔΙΟ,37.96615,23.73463,Entire rental unit,Entire home/apt,6,2.0,3.0,55.0,2,15,4.76,4.94,4.91,4.96,4.96,4.89,4.81,False,3514860
695173,Unique Central Artistic Flat Athens,ΝΕΟΣ ΚΟΣΜΟΣ,37.96341,23.72875,Entire condominium (condo),Entire home/apt,5,2.0,3.0,90.0,5,90,4.88,4.91,4.91,4.93,4.93,4.73,4.85,True,3557919
699974,"SMALL FLAT NEAR STREFI HILL, ATHENS",ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987904,23.74078,Entire rental unit,Entire home/apt,3,2.0,1.0,39.0,3,400,4.63,4.66,4.85,4.89,4.91,4.4,4.62,True,2942620
702480,"Bright, Calming Retreat with a Balcony",ΚΟΛΩΝΟΣ,38.0011,23.71626,Entire rental unit,Entire home/apt,4,1.0,2.0,31.0,2,1125,4.91,4.92,4.95,4.91,4.95,4.7,4.91,True,2539665
709960,Vintage apartment in historic center,ΘΗΣΕΙΟ,37.97385,23.71567,Entire condominium (condo),Entire home/apt,4,2.0,2.0,79.0,5,36,4.72,4.8,4.3,4.85,4.85,4.82,4.65,True,2534881
711554,By the hill,ΑΚΡΟΠΟΛΗ,37.96344,23.71838,Entire rental unit,Entire home/apt,8,2.0,5.0,51.0,3,1125,4.87,4.89,4.9,4.97,4.96,4.77,4.81,True,3625710
718941,Acropolis terrace 4 Bd 4 Ba Family Perfect,ΠΑΓΚΡΑΤΙ,37.96679,23.75004,Entire condominium (condo),Entire home/apt,12,4.0,8.0,310.0,3,60,4.83,5.0,5.0,5.0,5.0,4.83,5.0,True,2810938
724485,5ΤΗ FLOOR WITH A VIEW DOWNTOWN,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98985,23.73779,Entire rental unit,Entire home/apt,2,1.0,1.0,22.0,3,1125,4.78,4.86,4.54,4.97,4.98,4.64,4.87,True,3745284
725215,"Center 2, Metro 30m, Satelite TV",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99252,23.73112,Entire rental unit,Entire home/apt,8,2.0,8.0,45.0,2,1125,4.81,4.69,4.88,4.88,4.88,4.38,4.75,True,640163
726412,Lovely room in historic center,ΠΕΤΡΑΛΩΝΑ,37.97313,23.715,Private room in rental unit,Private room,1,1.0,1.0,25.0,19,60,4.75,4.75,4.5,4.25,4.5,4.75,4.5,False,2534881
727374,Casavathel1 Athens Center Apartment,ΝΙΡΒΑΝΑ,38.01501,23.72582,Entire rental unit,Entire home/apt,4,2.0,2.0,27.0,3,20,4.82,4.89,4.94,4.9,4.94,4.5,4.83,True,3756353
751280,Metro  Acropolis  !!!!!!!!!!!!!!,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966965,23.727932,Entire condominium (condo),Entire home/apt,4,2.0,2.0,61.0,6,1125,4.76,4.88,4.86,4.95,4.98,4.92,4.64,False,3950691
752058,an art -deco architecture atelier business ready,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00398,23.7319,Entire rental unit,Entire home/apt,2,1.0,1.0,46.0,3,1125,4.61,4.85,4.77,4.93,4.93,4.16,4.7,False,3954884
758870,Discover Athens! Central ap/ment!!,ΚΕΡΑΜΕΙΚΟΣ,37.98168,23.72275,Entire rental unit,Entire home/apt,4,2.0,4.0,59.0,1,30,4.21,4.51,4.34,4.54,4.66,3.61,4.32,False,3999271
767272,Luxury Gallery garden house,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98447,23.72112,Entire residential home,Entire home/apt,4,2.0,1.0,350.0,3,1125,5.0,5.0,5.0,5.0,5.0,4.5,5.0,False,964919
778192,WAREHOUSE 7 Boutique Designed Apartments,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98518,23.72926,Entire rental unit,Entire home/apt,4,2.0,4.0,67.0,2,365,4.06,4.0,4.08,4.6,4.69,3.58,4.13,True,556615
783955,New- A beautiful apartment,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98857,23.73404,Entire rental unit,Entire home/apt,3,1.0,1.0,70.0,3,60,,,,,,,,False,4134047
784414,Nice Apt 98m2 Center Athens,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9986,23.72828,Entire rental unit,Entire home/apt,7,2.0,7.0,30.0,1,365,0.0,,,,,,,False,4136310
800755,❤️The 1 and only Acropolis penthouse!❤️,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97835,23.72368,Entire rental unit,Entire home/apt,2,1.0,1.0,297.0,2,1125,4.94,4.96,4.96,4.94,4.99,4.9,4.82,False,121318
807239,Appartment @ Kypriadou district,ΑΝΩ ΠΑΤΗΣΙΑ,38.02081,23.74098,Entire rental unit,Entire home/apt,2,1.0,1.0,40.0,3,90,4.75,4.75,4.75,5.0,4.75,4.75,4.75,False,4248171
809874,Wonderfull Penthouse!!,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96215,23.72179,Entire rental unit,Entire home/apt,4,1.0,2.0,74.0,3,90,4.97,4.96,4.96,4.89,4.91,4.84,4.89,False,4259738
814119,Athens Greece. Kolonaki City Centre,ΚΟΛΩΝΑΚΙ,37.97947,23.75115,Entire rental unit,Entire home/apt,3,1.0,2.0,99.0,1,30,5.0,5.0,5.0,5.0,5.0,5.0,4.0,True,4277991
814643,DRINA,ΑΜΠΕΛΟΚΗΠΟΙ,37.98518,23.75333,Entire rental unit,Entire home/apt,4,2.0,3.0,35.0,3,1125,4.38,4.7,3.93,4.67,4.78,4.56,4.33,False,4280158
878526,Hilton Apartment with Roof Garden,ΙΛΙΣΙΑ,37.97868,23.75424,Entire rental unit,Entire home/apt,5,2.0,2.0,60.0,2,1125,4.95,4.91,4.82,4.95,4.86,4.76,4.9,False,4544938
886724,Luxury Boutique Appartment -Athens,ΚΥΨΕΛΗ,37.99745,23.73973,Entire rental unit,Entire home/apt,2,1.0,1.0,45.0,3,1125,4.56,4.87,4.4,4.87,4.88,4.19,4.69,False,4700824
891184,live@the historic center,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98248,23.72045,Private room in rental unit,Private room,2,1.0,1.0,40.0,2,90,4.64,4.72,4.81,4.74,4.83,4.29,4.55,False,4723074
896212,Living like in a cottage in the center of Athens,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98844,23.73845,Entire rental unit,Entire home/apt,2,1.0,1.0,40.0,2,365,4.93,4.92,4.95,4.97,4.9,4.79,4.9,True,4777984
905315,Dream Studio hidden by Μulti level Garden,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98841,23.73713,Entire rental unit,Entire home/apt,3,1.0,,41.0,2,365,4.94,4.95,4.98,4.98,4.93,4.81,4.92,False,4777984
912287,New cozy  economic great location,ΑΝΩ ΚΥΨΕΛΗ,38.00319,23.74494,Entire rental unit,Entire home/apt,3,1.0,1.0,18.0,30,300,4.28,4.44,4.4,4.52,4.47,4.0,4.36,False,4895067
912425,Spacious apartment in bustling neighborhood,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99374,23.73083,Entire rental unit,Entire home/apt,5,2.0,4.0,55.0,7,30,4.88,4.89,4.89,4.96,4.96,4.57,4.8,False,4895605
918776,Athens Soul Apartments Psiri,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97805,23.72581,Entire condominium (condo),Entire home/apt,2,1.0,1.0,40.0,3,60,4.84,4.86,4.77,4.95,4.92,4.94,4.89,True,4935030
